image_path,label
Dataset\Dataset\Training_data\bird\bird_84.jpg,bird
Dataset\Dataset\Training_data\bird\bird_840.jpg,bird
Dataset\Dataset\Training_data\bird\bird_841.jpg,bird
Dataset\Dataset\Training_data\bird\bird_842.jpg,bird
Dataset\Dataset\Training_data\bird\bird_843.jpg,bird
Dataset\Dataset\Training_data\bird\bird_844.jpg,bird
Dataset\Dataset\Training_data\bird\bird_845.jpg,bird
Dataset\Dataset\Training_data\bird\bird_846.jpg,bird
Dataset\Dataset\Training_data\bird\bird_847.jpg,bird
Dataset\Dataset\Training_data\bird\bird_848.jpg,bird
Dataset\Dataset\Training_data\bird\bird_849.jpg,bird
Dataset\Dataset\Training_data\bird\bird_85.jpg,bird
Dataset\Dataset\Training_data\bird\bird_850.jpg,bird
Dataset\Dataset\Training_data\bird\bird_851.jpg,bird
Dataset\Dataset\Training_data\bird\bird_852.jpg,bird
Dataset\Dataset\Training_data\bird\bird_853.jpg,bird
Dataset\Dataset\Training_data\bird\bird_854.jpg,bird
Dataset\Dataset\Training_data\bird\bird_855.jpg,bird
Dataset\Dataset\Training_data\bird\bird_856.jpg,bird
Dataset\Dataset\Training_data\bird\bird_857.jpg,bird
Dataset\Dataset\Training_data\bird\bird_858.jpg,bird
Dataset\Dataset\Training_data\bird\bird_859.jpg,bird
Dataset\Dataset\Training_data\bird\bird_86.jpg,bird
Dataset\Dataset\Training_data\bird\bird_860.jpg,bird
Dataset\Dataset\Training_data\bird\bird_861.jpg,bird
Dataset\Dataset\Training_data\bird\bird_862.jpg,bird
Dataset\Dataset\Training_data\bird\bird_863.jpg,bird
Dataset\Dataset\Training_data\bird\bird_864.jpg,bird
Dataset\Dataset\Training_data\bird\bird_865.jpg,bird
Dataset\Dataset\Training_data\bird\bird_866.jpg,bird
Dataset\Dataset\Training_data\bird\bird_867.jpg,bird
Dataset\Dataset\Training_data\bird\bird_868.jpg,bird
Dataset\Dataset\Training_data\bird\bird_869.jpg,bird
Dataset\Dataset\Training_data\bird\bird_87.jpg,bird
Dataset\Dataset\Training_data\bird\bird_870.jpg,bird
Dataset\Dataset\Training_data\bird\bird_871.jpg,bird
Dataset\Dataset\Training_data\bird\bird_872.jpg,bird
Dataset\Dataset\Training_data\bird\bird_873.jpg,bird
Dataset\Dataset\Training_data\bird\bird_874.jpg,bird
Dataset\Dataset\Training_data\bird\bird_875.jpg,bird
Dataset\Dataset\Training_data\bird\bird_876.jpg,bird
Dataset\Dataset\Training_data\bird\bird_877.jpg,bird
Dataset\Dataset\Training_data\bird\bird_878.jpg,bird
Dataset\Dataset\Training_data\bird\bird_879.jpg,bird
Dataset\Dataset\Training_data\bird\bird_88.jpg,bird
Dataset\Dataset\Training_data\bird\bird_880.jpg,bird
Dataset\Dataset\Training_data\bird\bird_881.jpg,bird
Dataset\Dataset\Training_data\bird\bird_882.jpg,bird
Dataset\Dataset\Training_data\bird\bird_883.jpg,bird
Dataset\Dataset\Training_data\bird\bird_884.jpg,bird
Dataset\Dataset\Training_data\bird\bird_885.jpg,bird
Dataset\Dataset\Training_data\bird\bird_886.jpg,bird
Dataset\Dataset\Training_data\bird\bird_887.jpg,bird
Dataset\Dataset\Training_data\bird\bird_888.jpg,bird
Dataset\Dataset\Training_data\bird\bird_889.jpg,bird
Dataset\Dataset\Training_data\bird\bird_89.jpg,bird
Dataset\Dataset\Training_data\bird\bird_890.jpg,bird
Dataset\Dataset\Training_data\bird\bird_891.jpg,bird
Dataset\Dataset\Training_data\bird\bird_892.jpg,bird
Dataset\Dataset\Training_data\bird\bird_893.jpg,bird
Dataset\Dataset\Training_data\bird\bird_894.jpg,bird
Dataset\Dataset\Training_data\bird\bird_895.jpg,bird
Dataset\Dataset\Training_data\bird\bird_896.jpg,bird
Dataset\Dataset\Training_data\bird\bird_897.jpg,bird
Dataset\Dataset\Training_data\bird\bird_898.jpg,bird
Dataset\Dataset\Training_data\bird\bird_899.jpg,bird
Dataset\Dataset\Training_data\bird\bird_9.jpg,bird
Dataset\Dataset\Training_data\bird\bird_90.jpg,bird
Dataset\Dataset\Training_data\bird\bird_900.jpg,bird
Dataset\Dataset\Training_data\bird\bird_901.jpg,bird
Dataset\Dataset\Training_data\bird\bird_902.jpg,bird
Dataset\Dataset\Training_data\bird\bird_903.jpg,bird
Dataset\Dataset\Training_data\bird\bird_904.jpg,bird
Dataset\Dataset\Training_data\bird\bird_905.jpg,bird
Dataset\Dataset\Training_data\bird\bird_906.jpg,bird
Dataset\Dataset\Training_data\bird\bird_907.jpg,bird
Dataset\Dataset\Training_data\bird\bird_908.jpg,bird
Dataset\Dataset\Training_data\bird\bird_909.jpg,bird
Dataset\Dataset\Training_data\bird\bird_91.jpg,bird
Dataset\Dataset\Training_data\bird\bird_910.jpg,bird
Dataset\Dataset\Training_data\bird\bird_911.jpg,bird
Dataset\Dataset\Training_data\bird\bird_912.jpg,bird
Dataset\Dataset\Training_data\bird\bird_913.jpg,bird
Dataset\Dataset\Training_data\bird\bird_914.jpg,bird
Dataset\Dataset\Training_data\bird\bird_915.jpg,bird
Dataset\Dataset\Training_data\bird\bird_916.jpg,bird
Dataset\Dataset\Training_data\bird\bird_917.jpg,bird
Dataset\Dataset\Training_data\bird\bird_918.jpg,bird
Dataset\Dataset\Training_data\bird\bird_919.jpg,bird
Dataset\Dataset\Training_data\bird\bird_92.jpg,bird
Dataset\Dataset\Training_data\bird\bird_920.jpg,bird
Dataset\Dataset\Training_data\bird\bird_921.jpg,bird
Dataset\Dataset\Training_data\bird\bird_922.jpg,bird
Dataset\Dataset\Training_data\bird\bird_923.jpg,bird
Dataset\Dataset\Training_data\bird\bird_924.jpg,bird
Dataset\Dataset\Training_data\bird\bird_925.jpg,bird
Dataset\Dataset\Training_data\bird\bird_926.jpg,bird
Dataset\Dataset\Training_data\bird\bird_927.jpg,bird
Dataset\Dataset\Training_data\bird\bird_928.jpg,bird
Dataset\Dataset\Training_data\bird\bird_929.jpg,bird
Dataset\Dataset\Training_data\bird\bird_93.jpg,bird
Dataset\Dataset\Training_data\bird\bird_930.jpg,bird
Dataset\Dataset\Training_data\bird\bird_931.jpg,bird
Dataset\Dataset\Training_data\bird\bird_932.jpg,bird
Dataset\Dataset\Training_data\bird\bird_933.jpg,bird
Dataset\Dataset\Training_data\bird\bird_934.jpg,bird
Dataset\Dataset\Training_data\bird\bird_935.jpg,bird
Dataset\Dataset\Training_data\bird\bird_936.jpg,bird
Dataset\Dataset\Training_data\bird\bird_937.jpg,bird
Dataset\Dataset\Training_data\bird\bird_938.jpg,bird
Dataset\Dataset\Training_data\bird\bird_939.jpg,bird
Dataset\Dataset\Training_data\bird\bird_94.jpg,bird
Dataset\Dataset\Training_data\bird\bird_940.jpg,bird
Dataset\Dataset\Training_data\bird\bird_941.jpg,bird
Dataset\Dataset\Training_data\bird\bird_942.jpg,bird
Dataset\Dataset\Training_data\bird\bird_943.jpg,bird
Dataset\Dataset\Training_data\bird\bird_944.jpg,bird
Dataset\Dataset\Training_data\bird\bird_945.jpg,bird
Dataset\Dataset\Training_data\bird\bird_946.jpg,bird
Dataset\Dataset\Training_data\bird\bird_947.jpg,bird
Dataset\Dataset\Training_data\bird\bird_948.jpg,bird
Dataset\Dataset\Training_data\bird\bird_949.jpg,bird
Dataset\Dataset\Training_data\bird\bird_95.jpg,bird
Dataset\Dataset\Training_data\bird\bird_950.jpg,bird
Dataset\Dataset\Training_data\bird\bird_951.jpg,bird
Dataset\Dataset\Training_data\bird\bird_952.jpg,bird
Dataset\Dataset\Training_data\bird\bird_953.jpg,bird
Dataset\Dataset\Training_data\bird\bird_954.jpg,bird
Dataset\Dataset\Training_data\bird\bird_955.jpg,bird
Dataset\Dataset\Training_data\bird\bird_956.jpg,bird
Dataset\Dataset\Training_data\bird\bird_957.jpg,bird
Dataset\Dataset\Training_data\bird\bird_958.jpg,bird
Dataset\Dataset\Training_data\bird\bird_959.jpg,bird
Dataset\Dataset\Training_data\bird\bird_96.jpg,bird
Dataset\Dataset\Training_data\bird\bird_960.jpg,bird
Dataset\Dataset\Training_data\bird\bird_961.jpg,bird
Dataset\Dataset\Training_data\bird\bird_962.jpg,bird
Dataset\Dataset\Training_data\bird\bird_963.jpg,bird
Dataset\Dataset\Training_data\bird\bird_964.jpg,bird
Dataset\Dataset\Training_data\bird\bird_965.jpg,bird
Dataset\Dataset\Training_data\bird\bird_966.jpg,bird
Dataset\Dataset\Training_data\bird\bird_967.jpg,bird
Dataset\Dataset\Training_data\bird\bird_968.jpg,bird
Dataset\Dataset\Training_data\bird\bird_969.jpg,bird
Dataset\Dataset\Training_data\bird\bird_97.jpg,bird
Dataset\Dataset\Training_data\bird\bird_970.jpg,bird
Dataset\Dataset\Training_data\bird\bird_971.jpg,bird
Dataset\Dataset\Training_data\bird\bird_972.jpg,bird
Dataset\Dataset\Training_data\bird\bird_973.jpg,bird
Dataset\Dataset\Training_data\bird\bird_974.jpg,bird
Dataset\Dataset\Training_data\bird\bird_975.jpg,bird
Dataset\Dataset\Training_data\bird\bird_976.jpg,bird
Dataset\Dataset\Training_data\bird\bird_977.jpg,bird
Dataset\Dataset\Training_data\bird\bird_978.jpg,bird
Dataset\Dataset\Training_data\bird\bird_979.jpg,bird
Dataset\Dataset\Training_data\bird\bird_98.jpg,bird
Dataset\Dataset\Training_data\bird\bird_980.jpg,bird
Dataset\Dataset\Training_data\bird\bird_981.jpg,bird
Dataset\Dataset\Training_data\bird\bird_982.jpg,bird
Dataset\Dataset\Training_data\bird\bird_983.jpg,bird
Dataset\Dataset\Training_data\bird\bird_984.jpg,bird
Dataset\Dataset\Training_data\bird\bird_985.jpg,bird
Dataset\Dataset\Training_data\bird\bird_986.jpg,bird
Dataset\Dataset\Training_data\bird\bird_987.jpg,bird
Dataset\Dataset\Training_data\bird\bird_988.jpg,bird
Dataset\Dataset\Training_data\bird\bird_989.jpg,bird
Dataset\Dataset\Training_data\bird\bird_99.jpg,bird
Dataset\Dataset\Training_data\bird\bird_990.jpg,bird
Dataset\Dataset\Training_data\bird\bird_991.jpg,bird
Dataset\Dataset\Training_data\bird\bird_992.jpg,bird
Dataset\Dataset\Training_data\bird\bird_993.jpg,bird
Dataset\Dataset\Training_data\bird\bird_994.jpg,bird
Dataset\Dataset\Training_data\bird\bird_995.jpg,bird
Dataset\Dataset\Training_data\bird\bird_996.jpg,bird
Dataset\Dataset\Training_data\bird\bird_997.jpg,bird
Dataset\Dataset\Training_data\bird\bird_998.jpg,bird
Dataset\Dataset\Training_data\bird\bird_999.jpg,bird
Dataset\Dataset\Training_data\cat\cat_1.jpg,cat
Dataset\Dataset\Training_data\cat\cat_10.jpg,cat
Dataset\Dataset\Training_data\cat\cat_100.jpg,cat
Dataset\Dataset\Training_data\cat\cat_101.jpg,cat
Dataset\Dataset\Training_data\cat\cat_102.jpg,cat
Dataset\Dataset\Training_data\cat\cat_103.jpg,cat
Dataset\Dataset\Training_data\cat\cat_104.jpg,cat
Dataset\Dataset\Training_data\cat\cat_105.jpg,cat
Dataset\Dataset\Training_data\cat\cat_106.jpg,cat
Dataset\Dataset\Training_data\cat\cat_107.jpg,cat
Dataset\Dataset\Training_data\cat\cat_108.jpg,cat
Dataset\Dataset\Training_data\cat\cat_109.jpg,cat
Dataset\Dataset\Training_data\cat\cat_11.jpg,cat
Dataset\Dataset\Training_data\cat\cat_110.jpg,cat
Dataset\Dataset\Training_data\cat\cat_111.jpg,cat
Dataset\Dataset\Training_data\cat\cat_112.jpg,cat
Dataset\Dataset\Training_data\cat\cat_113.jpg,cat
Dataset\Dataset\Training_data\cat\cat_114.jpg,cat
Dataset\Dataset\Training_data\cat\cat_115.jpg,cat
Dataset\Dataset\Training_data\cat\cat_116.jpg,cat
Dataset\Dataset\Training_data\cat\cat_117.jpg,cat
Dataset\Dataset\Training_data\cat\cat_118.jpg,cat
Dataset\Dataset\Training_data\cat\cat_119.jpg,cat
Dataset\Dataset\Training_data\cat\cat_12.jpg,cat
Dataset\Dataset\Training_data\cat\cat_120.jpg,cat
Dataset\Dataset\Training_data\cat\cat_121.jpg,cat
Dataset\Dataset\Training_data\cat\cat_122.jpg,cat
Dataset\Dataset\Training_data\cat\cat_123.jpg,cat
Dataset\Dataset\Training_data\cat\cat_124.jpg,cat
Dataset\Dataset\Training_data\cat\cat_125.jpg,cat
Dataset\Dataset\Training_data\cat\cat_126.jpg,cat
Dataset\Dataset\Training_data\cat\cat_127.jpg,cat
Dataset\Dataset\Training_data\cat\cat_128.jpg,cat
Dataset\Dataset\Training_data\cat\cat_129.jpg,cat
Dataset\Dataset\Training_data\cat\cat_13.jpg,cat
Dataset\Dataset\Training_data\cat\cat_130.jpg,cat
Dataset\Dataset\Training_data\cat\cat_131.jpg,cat
Dataset\Dataset\Training_data\cat\cat_132.jpg,cat
Dataset\Dataset\Training_data\cat\cat_133.jpg,cat
Dataset\Dataset\Training_data\cat\cat_134.jpg,cat
Dataset\Dataset\Training_data\cat\cat_135.jpg,cat
Dataset\Dataset\Training_data\cat\cat_136.jpg,cat
Dataset\Dataset\Training_data\cat\cat_137.jpg,cat
Dataset\Dataset\Training_data\cat\cat_138.jpg,cat
Dataset\Dataset\Training_data\cat\cat_139.jpg,cat
Dataset\Dataset\Training_data\cat\cat_14.jpg,cat
Dataset\Dataset\Training_data\cat\cat_140.jpg,cat
Dataset\Dataset\Training_data\cat\cat_141.jpg,cat
Dataset\Dataset\Training_data\cat\cat_142.jpg,cat
Dataset\Dataset\Training_data\cat\cat_143.jpg,cat
Dataset\Dataset\Training_data\cat\cat_144.jpg,cat
Dataset\Dataset\Training_data\cat\cat_145.jpg,cat
Dataset\Dataset\Training_data\cat\cat_146.jpg,cat
Dataset\Dataset\Training_data\cat\cat_147.jpg,cat
Dataset\Dataset\Training_data\cat\cat_148.jpg,cat
Dataset\Dataset\Training_data\cat\cat_149.jpg,cat
Dataset\Dataset\Training_data\cat\cat_15.jpg,cat
Dataset\Dataset\Training_data\cat\cat_150.jpg,cat
Dataset\Dataset\Training_data\cat\cat_151.jpg,cat
Dataset\Dataset\Training_data\cat\cat_152.jpg,cat
Dataset\Dataset\Training_data\cat\cat_153.jpg,cat
Dataset\Dataset\Training_data\cat\cat_154.jpg,cat
Dataset\Dataset\Training_data\cat\cat_155.jpg,cat
Dataset\Dataset\Training_data\cat\cat_156.jpg,cat
Dataset\Dataset\Training_data\cat\cat_157.jpg,cat
Dataset\Dataset\Training_data\cat\cat_158.jpg,cat
Dataset\Dataset\Training_data\cat\cat_159.jpg,cat
Dataset\Dataset\Training_data\cat\cat_16.jpg,cat
Dataset\Dataset\Training_data\cat\cat_160.jpg,cat
Dataset\Dataset\Training_data\cat\cat_161.jpg,cat
Dataset\Dataset\Training_data\cat\cat_162.jpg,cat
Dataset\Dataset\Training_data\cat\cat_163.jpg,cat
Dataset\Dataset\Training_data\cat\cat_164.jpg,cat
Dataset\Dataset\Training_data\cat\cat_165.jpg,cat
Dataset\Dataset\Training_data\cat\cat_166.jpg,cat
Dataset\Dataset\Training_data\cat\cat_167.jpg,cat
Dataset\Dataset\Training_data\cat\cat_168.jpg,cat
Dataset\Dataset\Training_data\cat\cat_169.jpg,cat
Dataset\Dataset\Training_data\cat\cat_17.jpg,cat
Dataset\Dataset\Training_data\cat\cat_170.jpg,cat
Dataset\Dataset\Training_data\cat\cat_171.jpg,cat
Dataset\Dataset\Training_data\cat\cat_172.jpg,cat
Dataset\Dataset\Training_data\cat\cat_173.jpg,cat
Dataset\Dataset\Training_data\cat\cat_174.jpg,cat
Dataset\Dataset\Training_data\cat\cat_175.jpg,cat
Dataset\Dataset\Training_data\cat\cat_176.jpg,cat
Dataset\Dataset\Training_data\cat\cat_177.jpg,cat
Dataset\Dataset\Training_data\cat\cat_178.jpg,cat
Dataset\Dataset\Training_data\cat\cat_179.jpg,cat
Dataset\Dataset\Training_data\cat\cat_18.jpg,cat
Dataset\Dataset\Training_data\cat\cat_180.jpg,cat
Dataset\Dataset\Training_data\cat\cat_181.jpg,cat
Dataset\Dataset\Training_data\cat\cat_182.jpg,cat
Dataset\Dataset\Training_data\cat\cat_183.jpg,cat
Dataset\Dataset\Training_data\cat\cat_184.jpg,cat
Dataset\Dataset\Training_data\cat\cat_185.jpg,cat
Dataset\Dataset\Training_data\cat\cat_186.jpg,cat
Dataset\Dataset\Training_data\cat\cat_187.jpg,cat
Dataset\Dataset\Training_data\cat\cat_188.jpg,cat
Dataset\Dataset\Training_data\cat\cat_189.jpg,cat
Dataset\Dataset\Training_data\cat\cat_19.jpg,cat
Dataset\Dataset\Training_data\cat\cat_190.jpg,cat
Dataset\Dataset\Training_data\cat\cat_191.jpg,cat
Dataset\Dataset\Training_data\cat\cat_192.jpg,cat
Dataset\Dataset\Training_data\cat\cat_193.jpg,cat
Dataset\Dataset\Training_data\cat\cat_194.jpg,cat
Dataset\Dataset\Training_data\cat\cat_195.jpg,cat
Dataset\Dataset\Training_data\cat\cat_196.jpg,cat
Dataset\Dataset\Training_data\cat\cat_197.jpg,cat
Dataset\Dataset\Training_data\cat\cat_198.jpg,cat
Dataset\Dataset\Training_data\cat\cat_199.jpg,cat
Dataset\Dataset\Training_data\cat\cat_2.jpg,cat
Dataset\Dataset\Training_data\cat\cat_20.jpg,cat
Dataset\Dataset\Training_data\cat\cat_200.jpg,cat
Dataset\Dataset\Training_data\cat\cat_201.jpg,cat
Dataset\Dataset\Training_data\cat\cat_202.jpg,cat
Dataset\Dataset\Training_data\cat\cat_203.jpg,cat
Dataset\Dataset\Training_data\cat\cat_204.jpg,cat
Dataset\Dataset\Training_data\cat\cat_205.jpg,cat
Dataset\Dataset\Training_data\cat\cat_206.jpg,cat
Dataset\Dataset\Training_data\cat\cat_207.jpg,cat
Dataset\Dataset\Training_data\cat\cat_208.jpg,cat
Dataset\Dataset\Training_data\cat\cat_209.jpg,cat
Dataset\Dataset\Training_data\cat\cat_21.jpg,cat
Dataset\Dataset\Training_data\cat\cat_210.jpg,cat
Dataset\Dataset\Training_data\cat\cat_211.jpg,cat
Dataset\Dataset\Training_data\cat\cat_212.jpg,cat
Dataset\Dataset\Training_data\cat\cat_213.jpg,cat
Dataset\Dataset\Training_data\cat\cat_214.jpg,cat
Dataset\Dataset\Training_data\cat\cat_215.jpg,cat
Dataset\Dataset\Training_data\cat\cat_216.jpg,cat
Dataset\Dataset\Training_data\cat\cat_217.jpg,cat
Dataset\Dataset\Training_data\cat\cat_218.jpg,cat
Dataset\Dataset\Training_data\cat\cat_219.jpg,cat
Dataset\Dataset\Training_data\cat\cat_22.jpg,cat
Dataset\Dataset\Training_data\cat\cat_220.jpg,cat
Dataset\Dataset\Training_data\cat\cat_221.jpg,cat
Dataset\Dataset\Training_data\cat\cat_222.jpg,cat
Dataset\Dataset\Training_data\cat\cat_223.jpg,cat
Dataset\Dataset\Training_data\cat\cat_224.jpg,cat
Dataset\Dataset\Training_data\cat\cat_225.jpg,cat
Dataset\Dataset\Training_data\cat\cat_226.jpg,cat
Dataset\Dataset\Training_data\cat\cat_227.jpg,cat
Dataset\Dataset\Training_data\cat\cat_228.jpg,cat
Dataset\Dataset\Training_data\cat\cat_229.jpg,cat
Dataset\Dataset\Training_data\cat\cat_23.jpg,cat
Dataset\Dataset\Training_data\cat\cat_230.jpg,cat
Dataset\Dataset\Training_data\cat\cat_231.jpg,cat
Dataset\Dataset\Training_data\cat\cat_232.jpg,cat
Dataset\Dataset\Training_data\cat\cat_233.jpg,cat
Dataset\Dataset\Training_data\cat\cat_234.jpg,cat
Dataset\Dataset\Training_data\cat\cat_235.jpg,cat
Dataset\Dataset\Training_data\cat\cat_236.jpg,cat
Dataset\Dataset\Training_data\cat\cat_237.jpg,cat
Dataset\Dataset\Training_data\cat\cat_238.jpg,cat
Dataset\Dataset\Training_data\cat\cat_239.jpg,cat
Dataset\Dataset\Training_data\cat\cat_24.jpg,cat
Dataset\Dataset\Training_data\cat\cat_240.jpg,cat
Dataset\Dataset\Training_data\cat\cat_241.jpg,cat
Dataset\Dataset\Training_data\cat\cat_242.jpg,cat
Dataset\Dataset\Training_data\cat\cat_243.jpg,cat
Dataset\Dataset\Training_data\cat\cat_244.jpg,cat
Dataset\Dataset\Training_data\cat\cat_245.jpg,cat
Dataset\Dataset\Training_data\cat\cat_246.jpg,cat
Dataset\Dataset\Training_data\cat\cat_247.jpg,cat
Dataset\Dataset\Training_data\cat\cat_248.jpg,cat
Dataset\Dataset\Training_data\cat\cat_249.jpg,cat
Dataset\Dataset\Training_data\cat\cat_25.jpg,cat
Dataset\Dataset\Training_data\cat\cat_250.jpg,cat
Dataset\Dataset\Training_data\cat\cat_251.jpg,cat
Dataset\Dataset\Training_data\cat\cat_252.jpg,cat
Dataset\Dataset\Training_data\cat\cat_253.jpg,cat
Dataset\Dataset\Training_data\cat\cat_254.jpg,cat
Dataset\Dataset\Training_data\cat\cat_255.jpg,cat
Dataset\Dataset\Training_data\cat\cat_256.jpg,cat
Dataset\Dataset\Training_data\cat\cat_257.jpg,cat
Dataset\Dataset\Training_data\cat\cat_258.jpg,cat
Dataset\Dataset\Training_data\cat\cat_259.jpg,cat
Dataset\Dataset\Training_data\cat\cat_26.jpg,cat
Dataset\Dataset\Training_data\cat\cat_260.jpg,cat
Dataset\Dataset\Training_data\cat\cat_261.jpg,cat
Dataset\Dataset\Training_data\cat\cat_262.jpg,cat
Dataset\Dataset\Training_data\cat\cat_263.jpg,cat
Dataset\Dataset\Training_data\cat\cat_264.jpg,cat
Dataset\Dataset\Training_data\cat\cat_265.jpg,cat
Dataset\Dataset\Training_data\cat\cat_266.jpg,cat
Dataset\Dataset\Training_data\cat\cat_267.jpg,cat
Dataset\Dataset\Training_data\cat\cat_268.jpg,cat
Dataset\Dataset\Training_data\cat\cat_269.jpg,cat
Dataset\Dataset\Training_data\cat\cat_27.jpg,cat
Dataset\Dataset\Training_data\cat\cat_270.jpg,cat
Dataset\Dataset\Training_data\cat\cat_271.jpg,cat
Dataset\Dataset\Training_data\cat\cat_272.jpg,cat
Dataset\Dataset\Training_data\cat\cat_273.jpg,cat
Dataset\Dataset\Training_data\cat\cat_274.jpg,cat
Dataset\Dataset\Training_data\cat\cat_275.jpg,cat
Dataset\Dataset\Training_data\cat\cat_276.jpg,cat
Dataset\Dataset\Training_data\cat\cat_277.jpg,cat
Dataset\Dataset\Training_data\cat\cat_278.jpg,cat
Dataset\Dataset\Training_data\cat\cat_279.jpg,cat
Dataset\Dataset\Training_data\cat\cat_28.jpg,cat
Dataset\Dataset\Training_data\cat\cat_280.jpg,cat
Dataset\Dataset\Training_data\cat\cat_281.jpg,cat
Dataset\Dataset\Training_data\cat\cat_282.jpg,cat
Dataset\Dataset\Training_data\cat\cat_283.jpg,cat
Dataset\Dataset\Training_data\cat\cat_284.jpg,cat
Dataset\Dataset\Training_data\cat\cat_285.jpg,cat
Dataset\Dataset\Training_data\cat\cat_286.jpg,cat
Dataset\Dataset\Training_data\cat\cat_287.jpg,cat
Dataset\Dataset\Training_data\cat\cat_288.jpg,cat
Dataset\Dataset\Training_data\cat\cat_289.jpg,cat
Dataset\Dataset\Training_data\cat\cat_29.jpg,cat
Dataset\Dataset\Training_data\cat\cat_290.jpg,cat
Dataset\Dataset\Training_data\cat\cat_291.jpg,cat
Dataset\Dataset\Training_data\cat\cat_292.jpg,cat
Dataset\Dataset\Training_data\cat\cat_293.jpg,cat
Dataset\Dataset\Training_data\cat\cat_294.jpg,cat
Dataset\Dataset\Training_data\cat\cat_295.jpg,cat
Dataset\Dataset\Training_data\cat\cat_296.jpg,cat
Dataset\Dataset\Training_data\cat\cat_297.jpg,cat
Dataset\Dataset\Training_data\cat\cat_298.jpg,cat
